2018-04-05 11:38:51,899 [   6606]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63343 
2018-04-05 11:38:51,995 [   6702]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2018-04-05 11:38:52,357 [   7064]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:278, number of extensions:44 
2018-04-05 11:38:52,364 [   7071]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:6 
2018-04-05 11:38:52,451 [   7158]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:84, number of extensions:49 
2018-04-05 11:38:52,452 [   7159]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:0 
2018-04-05 11:38:53,060 [   7767]   INFO - ij.psi.stubs.StubUpdatingIndex - Following new file types will be indexed:Groovy,KJSM,CLASS,XML,kotlin_builtins,Kotlin,Properties,JAVA,HTML 
2018-04-05 11:38:53,472 [   8179]   INFO - plication.impl.ApplicationImpl - 89 application components initialized in 5507ms 
2018-04-05 11:38:53,533 [   8240]   INFO - .intellij.idea.IdeaApplication - App initialization took 9464 ms 
2018-04-05 11:38:53,535 [   8242]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 773 classes 
2018-04-05 11:38:53,535 [   8242]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 275 classes 
2018-04-05 11:38:53,535 [   8242]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 178 classes 
2018-04-05 11:38:53,535 [   8242]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 75 classes 
2018-04-05 11:38:53,535 [   8242]   INFO - llij.ide.plugins.PluginManager - CVS loaded 46 classes 
2018-04-05 11:38:53,535 [   8242]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 31 classes 
2018-04-05 11:38:53,535 [   8242]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 29 classes 
2018-04-05 11:38:53,535 [   8242]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 29 classes 
2018-04-05 11:38:53,535 [   8242]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 28 classes 
2018-04-05 11:38:53,536 [   8243]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 24 classes 
